"Best Solution","Depth","Size","Fitness","Evals","Avg. Fitness","Time (s)"
"(* x (+ (+ x 5) x))",4,7,63,2202,962.687,
"(* x (+ (+ x 5) x))",4,7,63,2203,962.016,
"(* x (+ (+ x 5) x))",4,7,63,2204,961.329,
"(* x (+ (+ x 5) x))",4,7,63,2205,959.872,
"(* x (+ (+ x 5) x))",4,7,63,2206,958.471,
"(* x (+ (+ x 5) x))",4,7,63,2207,957.784,
"(* x (+ (+ x 5) x))",4,7,63,2208,957.784,
"(* x (+ (+ x 5) x))",4,7,63,2209,956.383,
"(* x (+ (+ x 5) x))",4,7,63,2210,955.696,
"(* x (+ (+ x 5) x))",4,7,63,2211,955.696,
"(* x (+ (+ x 5) x))",4,7,63,2212,955.696,
"(* x (+ (+ x 5) x))",4,7,63,2213,955.025,
"(* x (+ (+ x 5) x))",4,7,63,2214,955.025,
"(* x (+ (+ x 5) x))",4,7,63,2215,954.288,
"(* x (+ (+ x 5) x))",4,7,63,2216,953.551,
"(* x (+ (+ x 5) x))",4,7,63,2217,952.864,
"(* x (+ (+ x 5) x))",4,7,63,2218,952.177,
"(* x (+ (+ x 5) x))",4,7,63,2219,950.72,
"(* x (+ (+ x 5) x))",4,7,63,2220,950.516,
"(* x (+ (+ x 5) x))",4,7,63,2221,949.059,
"(* x (+ (+ x 5) x))",4,7,63,2222,948.388,
"(* x (+ (+ x 5) x))",4,7,63,2223,947.717,
"(* x (+ (+ x 5) x))",4,7,63,2224,946.26,
"(* x (+ (+ x 5) x))",4,7,63,2225,945.589,
"(* x (+ (+ x 5) x))",4,7,63,2226,944.132,
"(* x (+ (+ x 5) x))",4,7,63,2227,942.675,
"(* x (+ (+ x 5) x))",4,7,63,2228,941.218,
"(* x (+ (+ x 5) x))",4,7,63,2229,941.218,
"(* x (+ (+ x 5) x))",4,7,63,2230,939.761,
"(* x (+ (+ x 5) x))",4,7,63,2231,939.761,
"(* x (+ (+ x 5) x))",4,7,63,2232,938.304,
"(* x (+ (+ x 5) x))",4,7,63,2233,938.304,
"(* x (+ (+ x 5) x))",4,7,63,2234,938.304,
"(* x (+ (+ x 5) x))",4,7,63,2235,938.304,
"(* x (+ (+ x 5) x))",4,7,63,2236,937.617,
"(* x (+ (+ x 5) x))",4,7,63,2237,936.93,
"(* x (+ (+ x 5) x))",4,7,63,2238,935.473,
"(* x (+ (+ x 5) x))",4,7,63,2239,935.467,
"(* x (+ (+ x 5) x))",4,7,63,2240,934.78,
"(* x (+ (+ x 5) x))",4,7,63,2241,934.78,
"(* x (+ (+ x 5) x))",4,7,63,2242,934.78,
"(* x (+ (+ x 5) x))",4,7,63,2243,933.813,
"(* x (+ (+ x 5) x))",4,7,63,2244,932.356,
"(* x (+ (+ x 5) x))",4,7,63,2245,930.899,
"(* x (+ (+ x 5) x))",4,7,63,2246,929.442,
"(* x (+ (+ x 5) x))",4,7,63,2247,928.255,
"(* x (+ (+ x 5) x))",4,7,63,2248,927.288,
"(* x (+ (+ x 5) x))",4,7,63,2249,927.084,
"(* x (+ (+ x 5) x))",4,7,63,2250,926.413,
"(* x (+ (+ x 5) x))",4,7,63,2251,925.742,
"(* x (+ (+ x 5) x))",4,7,63,2252,924.775,
"(* x (+ (+ x 5) x))",4,7,63,2253,923.318,
"(* x (+ (+ x 5) x))",4,7,63,2254,921.861,
"(* x (+ (+ x 5) x))",4,7,63,2255,921.174,
"(* x (+ (+ x 5) x))",4,7,63,2256,921.162,
"(* x (+ (+ x 5) x))",4,7,63,2257,920.491,
"(* x (+ (+ x 5) x))",4,7,63,2258,919.804,
"(* x (+ (+ x 5) x))",4,7,63,2259,919.713,
"(* x (+ (+ x 5) x))",4,7,63,2260,918.256,
"(* x (+ (+ x 5) x))",4,7,63,2261,917.519,
"(* x (+ (+ x 5) x))",4,7,63,2262,917.486,
"(* x (+ (+ x 5) x))",4,7,63,2263,916.687,
"(* x (+ (+ x 5) x))",4,7,63,2264,915.23,
"(* x (+ (+ x 5) x))",4,7,63,2265,913.773,
"(* x (+ (+ x 5) x))",4,7,63,2266,913.102,
"(* x (+ (+ x 5) x))",4,7,63,2267,913.102,
"(* x (+ (+ x 5) x))",4,7,63,2268,911.645,
"(* x (+ (+ x 5) x))",4,7,63,2269,910.188,
"(* x (+ (+ x 5) x))",4,7,63,2270,910.176,
"(* x (+ (+ x 5) x))",4,7,63,2271,908.719,
"(* x (+ (+ x 5) x))",4,7,63,2272,908.048,
"(* x (+ (+ x 5) x))",4,7,63,2273,908.048,
"(* x (+ (+ x 5) x))",4,7,63,2274,907.081,
"(* x (+ (+ x 5) x))",4,7,63,2275,907.066,
"(* x (+ (+ x 5) x))",4,7,63,2276,907.066,
"(* x (+ (+ x 5) x))",4,7,63,2277,907.066,
"(* x (+ (+ x 5) x))",4,7,63,2278,906.395,
"(* x (+ (+ x 5) x))",4,7,63,2279,905.724,
"(* x (+ (+ x 5) x))",4,7,63,2280,905.724,
"(* x (+ (+ x 5) x))",4,7,63,2281,905.712,
"(* x (+ (+ x 5) x))",4,7,63,2282,904.311,
"(* x (+ (+ x 5) x))",4,7,63,2283,903.64,
"(* x (+ (+ x 5) x))",4,7,63,2284,903.64,
"(* x (+ (+ x 5) x))",4,7,63,2285,903.64,
"(* x (+ (+ x 5) x))",4,7,63,2286,902.183,
"(* x (+ (+ x 5) x))",4,7,63,2287,900.726,
"(* x (+ (+ x 5) x))",4,7,63,2288,899.989,
"(* x (+ (+ x 5) x))",4,7,63,2289,899.318,
"(* x (+ (+ x 5) x))",4,7,63,2290,898.631,
"(* x (+ (+ x 5) x))",4,7,63,2291,898.631,
"(* x (+ (+ x 5) x))",4,7,63,2292,897.944,
"(* x (+ (+ x 5) x))",4,7,63,2293,897.207,
"(* x (+ (+ x 5) x))",4,7,63,2294,896.52,
"(* x (+ (+ x 5) x))",4,7,63,2295,895.063,
"(* x (+ (+ x 5) x))",4,7,63,2296,894.376,
"(* x (+ (+ x 5) x))",4,7,63,2297,892.919,
"(* x (+ (+ x 5) x))",4,7,63,2298,892.248,
"(* x (+ (+ x 5) x))",4,7,63,2299,892.248,
"(* x (+ (+ x 5) x))",4,7,63,2300,890.791,
"(* x (+ (+ x 5) x))",4,7,63,2301,890.791,
"(* x (+ (+ x 5) x))",4,7,63,2302,890.12,
"(* x (+ (+ x 5) x))",4,7,63,2303,888.663,
"(* x (+ (+ x 5) x))",4,7,63,2304,887.992,
"(* x (+ (+ x 5) x))",4,7,63,2305,887.321,
"(* x (+ (+ x 5) x))",4,7,63,2306,887.321,
"(* x (+ (+ x 5) x))",4,7,63,2307,885.864,
"(* x (+ (+ x 5) x))",4,7,63,2308,885.193,
"(* x (+ (+ x 5) x))",4,7,63,2309,883.736,
"(* x (+ (+ x 5) x))",4,7,63,2310,882.279,
"(* x (+ (+ x 5) x))",4,7,63,2311,881.542,
"(* x (+ (+ x 5) x))",4,7,63,2312,881.542,
"(* x (+ (+ x 5) x))",4,7,63,2313,881.542,
"(* x (+ (+ x 5) x))",4,7,63,2314,880.085,
"(* x (+ (+ x 5) x))",4,7,63,2315,879.348,
"(* x (+ (+ x 5) x))",4,7,63,2316,878.677,
"(* x (+ (+ x 5) x))",4,7,63,2317,878.677,
"(* x (+ (+ x 5) x))",4,7,63,2318,877.22,
"(* x (+ (+ x 5) x))",4,7,63,2319,877.22,
"(* x (+ (+ x 5) x))",4,7,63,2320,877.205,
"(* x (+ (+ x 5) x))",4,7,63,2321,876.534,
"(* x (+ (+ x 5) x))",4,7,63,2322,876.534,
"(* x (+ (+ x 5) x))",4,7,63,2323,875.567,
"(* x (+ (+ x 5) x))",4,7,63,2324,874.11,
"(* x (+ (+ x 5) x))",4,7,63,2325,874.11,
"(* x (+ (+ x 5) x))",4,7,63,2326,873.439,
"(* x (+ (+ x 5) x))",4,7,63,2327,873.439,
"(* x (+ (+ x 5) x))",4,7,63,2328,873.439,
"(* x (+ (+ x 5) x))",4,7,63,2329,873.439,
"(* x (+ (+ x 5) x))",4,7,63,2330,872.752,
"(* x (+ (+ x 5) x))",4,7,63,2331,872.752,
"(* x (+ (+ x 5) x))",4,7,63,2332,871.295,
"(* x (+ (+ x 5) x))",4,7,63,2333,869.838,
"(* x (+ (+ x 5) x))",4,7,63,2334,869.823,
"(* x (+ (+ x 5) x))",4,7,63,2335,868.366,
"(* x (+ (+ x 5) x))",4,7,63,2336,866.909,
"(* x (+ (+ x 5) x))",4,7,63,2337,865.942,
"(* x (+ (+ x 5) x))",4,7,63,2338,864.485,
"(* x (+ (+ x 5) x))",4,7,63,2339,863.028,
"(* x (+ (+ x 5) x))",4,7,63,2340,863.028,
"(* x (+ (+ x 5) x))",4,7,63,2341,861.571,
"(* x (+ (+ x 5) x))",4,7,63,2342,861.571,
"(* x (+ (+ x 5) x))",4,7,63,2343,860.114,
"(* x (+ (+ x 5) x))",4,7,63,2344,859.443,
"(* x (+ (+ x 5) x))",4,7,63,2345,857.986,
"(* x (+ (+ x 5) x))",4,7,63,2346,857.299,
"(* x (+ (+ x 5) x))",4,7,63,2347,856.628,
"(* x (+ (+ x 5) x))",4,7,63,2348,855.941,
"(* x (+ (+ x 5) x))",4,7,63,2349,854.484,
"(* x (+ (+ x 5) x))",4,7,63,2350,853.797,
"(* x (+ (+ x 5) x))",4,7,63,2351,853.06,
"(* x (+ (+ x 5) x))",4,7,63,2352,852.969,
"(* x (+ (+ x 5) x))",4,7,63,2353,852.282,
"(* x (+ (+ x 5) x))",4,7,63,2354,851.611,
"(* x (+ (+ x 5) x))",4,7,63,2355,850.154,
"(* x (+ (+ x 5) x))",4,7,63,2356,849.355,
"(* x (+ (+ x 5) x))",4,7,63,2357,847.898,
"(* x (+ (+ x 5) x))",4,7,63,2358,846.603,
"(* x (+ (+ x 5) x))",4,7,63,2359,846.603,
"(* x (+ (+ x 5) x))",4,7,63,2360,846.588,
"(* x (+ (+ x 5) x))",4,7,63,2361,845.131,
"(* x (+ (+ x 5) x))",4,7,63,2362,844.444,
"(* x (+ (+ x 5) x))",4,7,63,2363,843.773,
"(* x (+ (+ x 5) x))",4,7,63,2364,843.773,
"(* x (+ (+ x 5) x))",4,7,63,2365,842.316,
"(* x (+ (+ x 5) x))",4,7,63,2366,842.316,
"(* x (+ (+ x 5) x))",4,7,63,2367,841.579,
"(* x (+ (+ x 5) x))",4,7,63,2368,840.122,
"(* x (+ (+ x 5) x))",4,7,63,2369,839.451,
"(* x (+ (+ x 5) x))",4,7,63,2370,838.764,
"(* x (+ (+ x 5) x))",4,7,63,2371,838.56,
"(* x (+ (+ x 5) x))",4,7,63,2372,837.889,
"(* x (+ (+ x 5) x))",4,7,63,2373,836.928,
"(* x (+ (+ x 5) x))",4,7,63,2374,836.247,
"(* x (+ (+ x 5) x))",4,7,63,2375,834.796,
"(* x (+ (+ x 5) x))",4,7,63,2376,833.835,
"(* x (+ (+ x 5) x))",4,7,63,2377,833.835,
"(* x (+ (+ x 5) x))",4,7,63,2378,832.384,
"(* x (+ (+ x 5) x))",4,7,63,2379,830.933,
"(* x (+ (+ x 5) x))",4,7,63,2380,830.252,
"(* x (+ (+ x 5) x))",4,7,63,2381,830.252,
"(* x (+ (+ x 5) x))",4,7,63,2382,830.243,
"(* x (+ (+ x 5) x))",4,7,63,2383,828.795,
"(* x (+ (+ x 5) x))",4,7,63,2384,828.795,
"(* x (+ (+ x 5) x))",4,7,63,2385,828.795,
"(* x (+ (+ x 5) x))",4,7,63,2386,828.07,
"(* x (+ (+ x 5) x))",4,7,63,2387,828.07,
"(* x (+ (+ x 5) x))",4,7,63,2388,826.625,
"(* x (+ (+ x 5) x))",4,7,63,2389,826.625,
"(* x (+ (+ x 5) x))",4,7,63,2390,825.18,
"(* x (+ (+ x 5) x))",4,7,63,2391,825.18,
"(* x (+ (+ x 5) x))",4,7,63,2392,823.735,
"(* x (+ (+ x 5) x))",4,7,63,2393,823.076,
"(* x (+ (+ x 5) x))",4,7,63,2394,823.076,
"(* x (+ (+ x 5) x))",4,7,63,2395,821.631,
"(* x (+ (+ x 5) x))",4,7,63,2396,821.631,
"(* x (+ (+ x 5) x))",4,7,63,2397,820.972,
"(* x (+ (+ x 5) x))",4,7,63,2398,819.527,
"(* x (+ (+ x 5) x))",4,7,63,2399,818.802,
"(* x (+ (+ x 5) x))",4,7,63,2400,817.357,
"(* x (+ (+ x 5) x))",4,7,63,2401,817.357,
"(* x (+ (+ x 5) x))",4,7,63,2402,816.698,
"(* x (+ (+ x 5) x))",4,7,63,2403,815.253,
"(* x (+ (+ x 5) x))",4,7,63,2404,813.808,
"(* x (+ (+ x 5) x))",4,7,63,2405,812.363,
"(* x (+ (+ x 5) x))",4,7,63,2406,810.919,
"(* x (+ (+ x 5) x))",4,7,63,2407,809.476,
"(* x (+ (+ x 5) x))",4,7,63,2408,808.819,
"(* x (+ (+ x 5) x))",4,7,63,2409,808.819,
"(* x (+ (+ x 5) x))",4,7,63,2410,808.163,
"(* x (+ (+ x 5) x))",4,7,63,2411,808.163,
"(* x (+ (+ x 5) x))",4,7,63,2412,806.721,
"(* x (+ (+ x 5) x))",4,7,63,2413,805.279,
"(* x (+ (+ x 5) x))",4,7,63,2414,805.279,
"(* x (+ (+ x 5) x))",4,7,63,2415,803.837,
"(* x (+ (+ x 5) x))",4,7,63,2416,803.837,
"(* x (+ (+ x 5) x))",4,7,63,2417,802.885,
"(* x (+ (+ x 5) x))",4,7,63,2418,802.213,
"(* x (+ (+ x 5) x))",4,7,63,2419,800.771,
"(* x (+ (+ x 5) x))",4,7,63,2420,800.771,
"(* x (+ (+ x 5) x))",4,7,63,2421,800.115,
"(* x (+ (+ x 5) x))",4,7,63,2422,800.115,
"(* x (+ (+ x 5) x))",4,7,63,2423,800.115,
"(* x (+ (+ x 5) x))",4,7,63,2424,800.115,
"(* x (+ (+ x 5) x))",4,7,63,2425,798.673,
"(* x (+ (+ x 5) x))",4,7,63,2426,797.231,
"(* x (+ (+ x 5) x))",4,7,63,2427,795.789,
"(* x (+ (+ x 5) x))",4,7,63,2428,795.789,
"(* x (+ (+ x 5) x))",4,7,63,2429,794.347,
"(* x (+ (+ x 5) x))",4,7,63,2430,793.675,
"(* x (+ (+ x 5) x))",4,7,63,2431,793.675,
"(* x (+ (+ x 5) x))",4,7,63,2432,792.233,
"(* x (+ (+ x 5) x))",4,7,63,2433,791.171,
"(* x (+ (+ x 5) x))",4,7,63,2434,789.729,
"(* x (+ (+ x 5) x))",4,7,63,2435,788.287,
"(* x (+ (+ x 5) x))",4,7,63,2436,788.287,
"(* x (+ (+ x 5) x))",4,7,63,2437,786.845,
"(* x (+ (+ x 5) x))",4,7,63,2438,786.656,
"(* x (+ (+ x 5) x))",4,7,63,2439,786.467,
"(* x (+ (+ x 5) x))",4,7,63,2440,785.811,
"(* x (+ (+ x 5) x))",4,7,63,2441,784.859,
"(* x (+ (+ x 5) x))",4,7,63,2442,784.859,
"(* x (+ (+ x 5) x))",4,7,63,2443,783.417,
"(* x (+ (+ x 5) x))",4,7,63,2444,783.417,
"(* x (+ (+ x 5) x))",4,7,63,2445,781.975,
"(* x (+ (+ x 5) x))",4,7,63,2446,781.319,
"(* x (+ (+ x 5) x))",4,7,63,2447,780.663,
"(* x (+ (+ x 5) x))",4,7,63,2448,780.487,
"(* x (+ (+ x 5) x))",4,7,63,2449,779.831,
"(* x (+ (+ x 5) x))",4,7,63,2450,778.879,
"(* x (+ (+ x 5) x))",4,7,63,2451,778.207,
"(* x (+ (+ x 5) x))",4,7,63,2452,777.551,
"(* x (+ (+ x 5) x))",4,7,63,2453,776.109,
"(* x (+ (+ x 5) x))",4,7,63,2454,775.387,
"(* x (+ (+ x 5) x))",4,7,63,2455,775.387,
"(* x (+ (+ x 5) x))",4,7,63,2456,774.715,
"(* x (+ (+ x 5) x))",4,7,63,2457,774.715,
"(* x (+ (+ x 5) x))",4,7,63,2458,773.273,
"(* x (+ (+ x 5) x))",4,7,63,2459,772.601,
"(* x (+ (+ x 5) x))",4,7,63,2460,771.159,
"(* x (+ (+ x 5) x))",4,7,63,2461,771.159,
"(* x (+ (+ x 5) x))",4,7,63,2462,769.718,
"(* x (+ (+ x 5) x))",4,7,63,2463,768.279,
"(* x (+ (+ x 5) x))",4,7,63,2464,767.61,
"(* x (+ (+ x 5) x))",4,7,63,2465,766.171,
"(* x (+ (+ x 5) x))",4,7,63,2466,765.502,
"(* x (+ (+ x 5) x))",4,7,63,2467,764.119,
"(* x (+ (+ x 5) x))",4,7,63,2468,763.4,
"(* x (+ (+ x 5) x))",4,7,63,2469,761.964,
"(* x (+ (+ x 5) x))",4,7,63,2470,761.314,
"(* x (+ (+ x 5) x))",4,7,63,2471,761.314,
"(* x (+ (+ x 5) x))",4,7,63,2472,761.314,
"(* x (+ (+ x 5) x))",4,7,63,2473,761.314,
"(* x (+ (+ x 5) x))",4,7,63,2474,760.67,
"(* x (+ (+ x 5) x))",4,7,63,2475,760.01,
"(* x (+ (+ x 5) x))",4,7,63,2476,758.58,
"(* x (+ (+ x 5) x))",4,7,63,2477,757.809,
"(* x (+ (+ x 5) x))",4,7,63,2478,757.809,
"(* x (+ (+ x 5) x))",4,7,63,2479,756.65,
"(* x (+ (+ x 5) x))",4,7,63,2480,755.991,
"(* x (+ (+ x 5) x))",4,7,63,2481,755.991,
"(* x (+ (+ x 5) x))",4,7,63,2482,754.562,
"(* x (+ (+ x 5) x))",4,7,63,2483,753.853,
"(* x (+ (+ x 5) x))",4,7,63,2484,752.424,
"(* x (+ (+ x 5) x))",4,7,63,2485,752.424,
"(* x (+ (+ x 5) x))",4,7,63,2486,750.995,
"(* x (+ (+ x 5) x))",4,7,63,2487,750.995,
"(* x (+ (+ x 5) x))",4,7,63,2488,750.995,
"(* x (+ (+ x 5) x))",4,7,63,2489,749.566,
"(* x (+ (+ x 5) x))",4,7,63,2490,749.566,
"(* x (+ (+ x 5) x))",4,7,63,2491,748.137,
"(* x (+ (+ x 5) x))",4,7,63,2492,747.366,
"(* x (+ (+ x 5) x))",4,7,63,2493,746.723,
"(* x (+ (+ x 5) x))",4,7,63,2494,745.564,
"(* x (+ (+ x 5) x))",4,7,63,2495,745.564,
"(* x (+ (+ x 5) x))",4,7,63,2496,744.135,
"(* x (+ (+ x 5) x))",4,7,63,2497,743.476,
"(* x (+ (+ x 5) x))",4,7,63,2498,743.413,
"(* x (+ (+ x 5) x))",4,7,63,2499,743.413,
"(* x (+ (+ x 5) x))",4,7,63,2500,742.755,
"(* x (+ (+ x 5) x))",4,7,63,2501,742.755,
"(* x (+ (+ x 5) x))",4,7,63,2502,741.331,
"(* x (+ (+ x 5) x))",4,7,63,2503,739.907,
"(* x (+ (+ x 5) x))",4,7,63,2504,739.907,
"(* x (+ (+ x 5) x))",4,7,63,2505,739.253,
"(* x (+ (+ x 5) x))",4,7,63,2506,739.253,
"(* x (+ (+ x 5) x))",4,7,63,2507,738.618,
"(* x (+ (+ x 5) x))",4,7,63,2508,738.618,
"(* x (+ (+ x 5) x))",4,7,63,2509,737.467,
"(* x (+ (+ x 5) x))",4,7,63,2510,736.816,
"(* x (+ (+ x 5) x))",4,7,63,2511,736.186,
"(* x (+ (+ x 5) x))",4,7,63,2512,736.186,
"(* x (+ (+ x 5) x))",4,7,63,2513,736.186,
"(* x (+ (+ x 5) x))",4,7,63,2514,735.26,
"(* x (+ (+ x 5) x))",4,7,63,2515,734.564,
"(* x (+ (+ x 5) x))",4,7,63,2516,733.638,
"(* x (+ (+ x 5) x))",4,7,63,2517,732.942,
"(* x (+ (+ x 5) x))",4,7,63,2518,732.942,
"(* x (+ (+ x 5) x))",4,7,63,2519,732.246,
"(* x (+ (+ x 5) x))",4,7,63,2520,731.616,
"(* x (+ (+ x 5) x))",4,7,63,2521,730.69,
"(* x (+ (+ x 5) x))",4,7,63,2522,729.994,
"(* x (+ (+ x 5) x))",4,7,63,2523,729.068,
"(* x (+ (+ x 5) x))",4,7,63,2524,729.068,
"(* x (+ (+ x 5) x))",4,7,63,2525,729.068,
"(* x (+ (+ x 5) x))",4,7,63,2526,729.068,
"(* x (+ (+ x 5) x))",4,7,63,2527,728.905,
"(* x (+ (+ x 5) x))",4,7,63,2528,727.489,
"(* x (+ (+ x 5) x))",4,7,63,2529,727.489,
"(* x (+ (+ x 5) x))",4,7,63,2530,727.489,
"(* x (+ (+ x 5) x))",4,7,63,2531,726.073,
"(* x (+ (+ x 5) x))",4,7,63,2532,726.073,
"(* x (+ (+ x 5) x))",4,7,63,2533,725.381,
"(* x (+ (+ x 5) x))",4,7,63,2534,724.755,
"(* x (+ (+ x 5) x))",4,7,63,2535,723.346,
"(* x (+ (+ x 5) x))",4,7,63,2536,721.937,
"(* x (+ (+ x 5) x))",4,7,63,2537,720.531,
"(* x (+ (+ x 5) x))",4,7,63,2538,720.531,
"(* x (+ (+ x 5) x))",4,7,63,2539,719.125,
"(* x (+ (+ x 5) x))",4,7,63,2540,717.722,
"(* x (+ (+ x 5) x))",4,7,63,2541,716.319,
"(* x (+ (+ x 5) x))",4,7,63,2542,716.319,
"(* x (+ (+ x 5) x))",4,7,63,2543,716.319,
"(* x (+ (+ x 5) x))",4,7,63,2544,716.319,
"(* x (+ (+ x 5) x))",4,7,63,2545,715.702,
"(* x (+ (+ x 5) x))",4,7,63,2546,715.019,
"(* x (+ (+ x 5) x))",4,7,63,2547,714.386,
"(* x (+ (+ x 5) x))",4,7,63,2548,713.753,
"(* x (+ (+ x 5) x))",4,7,63,2549,712.84,
"(* x (+ (+ x 5) x))",4,7,63,2550,711.437,
"(* x (+ (+ x 5) x))",4,7,63,2551,710.754,
"(* x (+ (+ x 5) x))",4,7,63,2552,710.121,
"(* x (+ (+ x 5) x))",4,7,63,2553,708.718,
"(* x (+ (+ x 5) x))",4,7,63,2554,708.101,
"(* x (+ (+ x 5) x))",4,7,63,2555,706.698,
"(* x (+ (+ x 5) x))",4,7,63,2556,706.065,
"(* x (+ (+ x 5) x))",4,7,63,2557,704.662,
"(* x (+ (+ x 5) x))",4,7,63,2558,703.262,
"(* x (+ (+ x 5) x))",4,7,63,2559,703.262,
"(* x (+ (+ x 5) x))",4,7,63,2560,703.262,
"(* x (+ (+ x 5) x))",4,7,63,2561,703.262,
"(* x (+ (+ x 5) x))",4,7,63,2562,703.262,
"(* x (+ (+ x 5) x))",4,7,63,2563,701.862,
"(* x (+ (+ x 5) x))",4,7,63,2564,701.862,
"(* x (+ (+ x 5) x))",4,7,63,2565,701.862,
"(* x (+ (+ x 5) x))",4,7,63,2566,700.462,
"(* x (+ (+ x 5) x))",4,7,63,2567,700.462,
"(* x (+ (+ x 5) x))",4,7,63,2568,700.462,
"(* x (+ (+ x 5) x))",4,7,63,2569,699.558,
"(* x (+ (+ x 5) x))",4,7,63,2570,698.884,
"(* x (+ (+ x 5) x))",4,7,63,2571,697.493,
"(* x (+ (+ x 5) x))",4,7,63,2572,697.493,
"(* x (+ (+ x 5) x))",4,7,63,2573,696.103,
"(* x (+ (+ x 5) x))",4,7,63,2574,694.713,
"(* x (+ (+ x 5) x))",4,7,63,2575,694.713,
"(* x (+ (+ x 5) x))",4,7,63,2576,694.109,
"(* x (+ (+ x 5) x))",4,7,63,2577,693.489,
"(* x (+ (+ x 5) x))",4,7,63,2578,692.869,
"(* x (+ (+ x 5) x))",4,7,63,2579,692.869,
"(* x (+ (+ x 5) x))",4,7,63,2580,692.869,
"(* x (+ (+ x 5) x))",4,7,63,2581,691.479,
"(* x (+ (+ x 5) x))",4,7,63,2582,691.479,
"(* x (+ (+ x 5) x))",4,7,63,2583,691.479,
"(* x (+ (+ x 5) x))",4,7,63,2584,690.875,
"(* x (+ (+ x 5) x))",4,7,63,2585,690.875,
"(* x (+ (+ x 5) x))",4,7,63,2586,690.875,
"(* x (+ (+ x 5) x))",4,7,63,2587,690.875,
"(* x (+ (+ x 5) x))",4,7,63,2588,689.485,
"(* x (+ (+ x 5) x))",4,7,63,2589,688.881,
"(* x (+ (+ x 5) x))",4,7,63,2590,688.277,
"(* x (+ (+ x 5) x))",4,7,63,2591,686.887,
"(* x (+ (+ x 5) x))",4,7,63,2592,686.267,
"(* x (+ (+ x 5) x))",4,7,63,2593,684.877,
"(* x (+ (+ x 5) x))",4,7,63,2594,684.877,
"(* x (+ (+ x 5) x))",4,7,63,2595,683.487,
"(* x (+ (+ x 5) x))",4,7,63,2596,682.097,
"(* x (+ (+ x 5) x))",4,7,63,2597,680.707,
"(* x (+ (+ x 5) x))",4,7,63,2598,680.103,
"(* x (+ (+ x 5) x))",4,7,63,2599,679.502,
"(* x (+ (+ x 5) x))",4,7,63,2600,679.502,
"(* x (+ (+ x 5) x))",4,7,63,2601,678.839,
"(* x (+ (+ x 5) x))",4,7,63,2602,678.176,
"(* x (+ (+ x 5) x))",4,7,63,2603,677.513,
"(* x (+ (+ x 5) x))",4,7,63,2604,676.92,
"(* x (+ (+ x 5) x))",4,7,63,2605,676.92,
"(* x (+ (+ x 5) x))",4,7,63,2606,675.541,
"(* x (+ (+ x 5) x))",4,7,63,2607,674.162,
"(* x (+ (+ x 5) x))",4,7,63,2608,674.162,
"(* x (+ (+ x 5) x))",4,7,63,2609,673.273,
"(* x (+ (+ x 5) x))",4,7,63,2610,672.667,
"(* x (+ (+ x 5) x))",4,7,63,2611,672.667,
"(* x (+ (+ x 5) x))",4,7,63,2612,672.667,
"(* x (+ (+ x 5) x))",4,7,63,2613,672.013,
"(* x (+ (+ x 5) x))",4,7,63,2614,672.013,
"(* x (+ (+ x 5) x))",4,7,63,2615,670.639,
"(* x (+ (+ x 5) x))",4,7,63,2616,670.057,
"(* x (+ (+ x 5) x))",4,7,63,2617,669.475,
"(* x (+ (+ x 5) x))",4,7,63,2618,669.475,
"(* x (+ (+ x 5) x))",4,7,63,2619,668.877,
"(* x (+ (+ x 5) x))",4,7,63,2620,668.279,
"(* x (+ (+ x 5) x))",4,7,63,2621,666.911,
"(* x (+ (+ x 5) x))",4,7,63,2622,666.911,
"(* x (+ (+ x 5) x))",4,7,63,2623,666.911,
"(* x (+ (+ x 5) x))",4,7,63,2624,665.543,
"(* x (+ (+ x 5) x))",4,7,63,2625,664.895,
"(* x (+ (+ x 5) x))",4,7,63,2626,664.895,
"(* x (+ (+ x 5) x))",4,7,63,2627,663.529,
"(* x (+ (+ x 5) x))",4,7,63,2628,662.163,
"(* x (+ (+ x 5) x))",4,7,63,2629,661.583,
"(* x (+ (+ x 5) x))",4,7,63,2630,660.217,
"(* x (+ (+ x 5) x))",4,7,63,2631,658.851,
"(* x (+ (+ x 5) x))",4,7,63,2632,657.757,
"(* x (+ (+ x 5) x))",4,7,63,2633,656.399,
"(* x (+ (+ x 5) x))",4,7,63,2634,655.532,
"(* x (+ (+ x 5) x))",4,7,63,2635,654.186,
"(* x (+ (+ x 5) x))",4,7,63,2636,653.61,
"(* x (+ (+ x 5) x))",4,7,63,2637,653.523,
"(* x (+ (+ x 5) x))",4,7,63,2638,653.523,
"(* x (+ (+ x 5) x))",4,7,63,2639,653.523,
"(* x (+ (+ x 5) x))",4,7,63,2640,653.523,
"(* x (+ (+ x 5) x))",4,7,63,2641,653.441,
"(* x (+ (+ x 5) x))",4,7,63,2642,652.106,
"(* x (+ (+ x 5) x))",4,7,63,2643,650.771,
"(* x (+ (+ x 5) x))",4,7,63,2644,650.771,
"(* x (+ (+ x 5) x))",4,7,63,2645,650.771,
"(* x (+ (+ x 5) x))",4,7,63,2646,650.222,
"(* x (+ (+ x 5) x))",4,7,63,2647,650.222,
"(* x (+ (+ x 5) x))",4,7,63,2648,649.673,
"(* x (+ (+ x 5) x))",4,7,63,2649,648.338,
"(* x (+ (+ x 5) x))",4,7,63,2650,648.338,
"(* x (+ (+ x 5) x))",4,7,63,2651,647.777,
